CustomerID,Frequency,Monetary,LastPurchaseDate,Recency,R_score,F_score,M_score,RFM_Score,CustomerSegment
12748.0,209,33053.19,2011-12-09 12:20:00,0,4,4,4,12,VIP Customer
12749.0,5,4090.88,2011-12-06 09:56:00,3,4,3,4,11,VIP Customer
12750.0,1,275.88,2011-08-03 09:13:00,128,2,1,1,4,Lost Customer
12752.0,1,4366.78,2011-09-19 13:32:00,80,2,1,4,7,Loyal Customer
12753.0,6,21429.39,2011-11-17 10:52:00,22,3,4,4,11,VIP Customer
12754.0,3,3010.74,2011-04-18 09:00:00,235,1,3,4,8,Loyal Customer
12755.0,2,3811.95,2011-03-04 12:42:00,280,1,2,4,7,Loyal Customer
12756.0,1,112.07999999999998,2011-09-14 09:31:00,86,2,1,1,4,Lost Customer
12757.0,13,7834.650000000001,2011-11-24 12:30:00,15,4,4,4,12,VIP Customer
12758.0,2,2791.59,2011-08-15 10:22:00,116,2,2,4,8,Loyal Customer
12759.0,3,1531.44,2011-10-18 14:49:00,51,2,3,3,8,Loyal Customer
12762.0,2,1898.52,2011-12-02 10:23:00,7,4,2,4,10,VIP Customer
12763.0,2,494.08,2011-07-24 14:12:00,137,2,2,2,6,At Risk Customer
12764.0,1,1693.88,2011-01-27 10:19:00,316,1,1,4,6,At Risk Customer
12766.0,7,6989.63,2011-12-06 08:46:00,3,4,4,4,12,VIP Customer
12769.0,1,1143.6,2011-04-15 10:25:00,238,1,1,3,5,At Risk Customer
12770.0,1,1351.45,2011-05-13 09:33:00,210,1,1,3,5,At Risk Customer
12772.0,1,892.47,2011-10-11 09:19:00,59,2,1,3,6,At Risk Customer
12775.0,5,1386.04,2011-11-22 16:33:00,16,4,3,3,10,VIP Customer
12778.0,6,822.23,2011-11-20 11:30:00,19,3,4,3,10,VIP Customer
12779.0,8,3981.36,2011-11-02 11:43:00,37,3,4,4,11,VIP Customer
12781.0,2,826.74,2011-10-07 10:37:00,63,2,2,3,7,Loyal Customer
12782.0,5,2330.92,2011-12-05 09:16:00,4,4,3,4,11,VIP Customer
12783.0,6,2225.91,2011-12-07 15:56:00,1,4,4,4,12,VIP Customer
12784.0,2,532.8199999999999,2011-11-30 15:38:00,8,4,2,2,8,Loyal Customer
12785.0,1,311.95,2010-12-10 13:48:00,363,1,1,2,4,Lost Customer
12787.0,3,463.66,2011-11-30 08:44:00,9,4,3,2,9,Loyal Customer
12789.0,1,91.85,2011-10-05 13:34:00,64,2,1,1,4,Lost Customer
12790.0,1,324.92,2011-05-31 14:14:00,191,1,1,2,4,Lost Customer
12791.0,1,192.60000000000002,2010-12-01 11:27:00,373,1,1,1,3,Lost Customer
12792.0,1,400.53999999999996,2011-03-28 11:36:00,256,1,1,2,4,Lost Customer
12793.0,2,545.48,2011-01-09 12:12:00,334,1,2,2,5,At Risk Customer
12794.0,2,860.41,2011-10-17 14:54:00,52,2,2,3,7,Loyal Customer
12795.0,1,430.48,2011-11-21 10:27:00,18,3,1,2,6,At Risk Customer
12797.0,1,254.03,2010-12-09 10:55:00,365,1,1,1,3,Lost Customer
12798.0,3,6977.04,2011-11-29 15:52:00,9,4,3,4,11,VIP Customer
12802.0,1,427.58,2011-06-06 09:36:00,186,1,1,2,4,Lost Customer
12808.0,3,483.65000000000003,2011-11-03 10:05:00,36,3,3,2,8,Loyal Customer
12809.0,1,489.31,2011-06-15 10:51:00,177,1,1,2,4,Lost Customer
12811.0,3,514.85,2011-03-24 09:42:00,260,1,3,2,6,At Risk Customer
12812.0,1,229.64000000000001,2011-10-26 09:54:00,44,3,1,1,5,At Risk Customer
12814.0,1,125.92,2011-08-30 12:11:00,101,2,1,1,4,Lost Customer
12815.0,2,1063.46,2011-07-15 10:21:00,147,1,2,3,6,At Risk Customer
12816.0,2,572.2,2011-09-05 12:41:00,95,2,2,2,6,At Risk Customer
12817.0,1,166.04,2011-03-03 16:28:00,280,1,1,1,3,Lost Customer
12818.0,1,1542.08,2011-03-23 12:06:00,261,1,1,3,5,At Risk Customer
12820.0,4,942.34,2011-12-06 15:12:00,2,4,3,3,10,VIP Customer
12821.0,1,92.72,2011-05-09 15:51:00,213,1,1,1,3,Lost Customer
12822.0,2,948.88,2011-09-30 10:04:00,70,2,2,3,7,Loyal Customer
12823.0,5,1759.5,2011-09-26 07:35:00,74,2,3,4,9,Loyal Customer
12824.0,1,397.12,2011-10-11 12:49:00,59,2,1,2,5,At Risk Customer
12826.0,7,1474.72,2011-12-07 10:25:00,2,4,4,3,11,VIP Customer
12827.0,3,430.15000000000003,2011-12-04 12:17:00,5,4,3,2,9,Loyal Customer
12828.0,6,1018.71,2011-12-07 08:45:00,2,4,4,3,11,VIP Customer
12829.0,2,293.0,2011-01-07 11:13:00,336,1,2,1,4,Lost Customer
12830.0,6,6814.64,2011-11-02 11:54:00,37,3,4,4,11,VIP Customer
12831.0,1,215.05,2011-03-22 13:02:00,261,1,1,1,3,Lost Customer
12832.0,2,383.03,2011-11-07 13:30:00,31,3,2,2,7,Loyal Customer
12833.0,1,417.38,2011-07-17 13:46:00,144,1,1,2,4,Lost Customer
12834.0,1,312.38,2011-03-02 09:49:00,282,1,1,2,4,Lost Customer
12836.0,4,2610.36,2011-10-11 15:10:00,58,2,3,4,9,Loyal Customer
12837.0,1,134.1,2011-06-19 16:07:00,172,1,1,1,3,Lost Customer
12838.0,2,671.95,2011-11-06 12:20:00,33,3,2,3,8,Loyal Customer
12839.0,14,5591.42,2011-12-07 12:33:00,2,4,4,4,12,VIP Customer
12840.0,4,2726.77,2011-07-19 09:29:00,143,1,3,4,8,Loyal Customer
12841.0,25,3991.58,2011-12-05 11:13:00,4,4,4,4,12,VIP Customer
12842.0,2,1118.99,2011-09-30 15:33:00,69,2,2,3,7,Loyal Customer
12843.0,8,1702.26,2011-10-05 12:09:00,65,2,4,4,10,VIP Customer
12844.0,2,325.96000000000004,2011-11-10 13:31:00,28,3,2,2,7,Loyal Customer
12845.0,4,354.09,2011-03-17 13:34:00,266,1,3,2,6,At Risk Customer
12847.0,1,843.64,2011-11-17 13:16:00,21,3,1,3,7,Loyal Customer
12849.0,2,1010.29,2011-11-08 13:41:00,30,3,2,3,8,Loyal Customer
12851.0,1,131.81,2011-09-04 12:41:00,96,2,1,1,4,Lost Customer
12852.0,1,311.55,2011-02-18 08:47:00,294,1,1,2,4,Lost Customer
12853.0,6,1957.1000000000001,2011-07-28 11:29:00,134,2,4,4,10,VIP Customer
12854.0,3,1316.25,2011-09-22 12:15:00,78,2,3,3,8,Loyal Customer
12855.0,1,38.1,2010-12-02 09:37:00,372,1,1,1,3,Lost Customer
12856.0,6,2170.78,2011-12-02 10:52:00,7,4,4,4,12,VIP Customer
12857.0,2,1106.4,2011-05-13 10:20:00,210,1,2,3,6,At Risk Customer
12863.0,1,521.2,2011-10-18 14:15:00,51,2,1,2,5,At Risk Customer
12864.0,1,147.12,2011-07-24 13:03:00,137,2,1,1,4,Lost Customer
12865.0,2,1568.23,2011-11-13 14:31:00,25,3,2,3,8,Loyal Customer
12866.0,1,559.12,2011-03-01 14:11:00,282,1,1,2,4,Lost Customer
12867.0,7,4009.34,2011-11-13 15:30:00,25,3,4,4,11,VIP Customer
12868.0,6,1607.0600000000002,2011-06-07 10:42:00,185,1,4,3,8,Loyal Customer
12871.0,2,380.64,2011-09-16 15:07:00,83,2,2,2,6,At Risk Customer
12872.0,2,599.97,2011-01-17 10:52:00,326,1,2,2,5,At Risk Customer
12873.0,1,374.0,2011-03-02 14:58:00,281,1,1,2,4,Lost Customer
12875.0,2,343.2300000000001,2011-07-19 15:30:00,142,1,2,2,5,At Risk Customer
12876.0,2,2218.02,2011-10-13 12:26:00,57,2,2,4,8,Loyal Customer
12877.0,12,1535.77,2011-12-06 10:30:00,3,4,4,3,11,VIP Customer
12878.0,2,854.99,2011-04-17 13:07:00,235,1,2,3,6,At Risk Customer
12879.0,3,573.22,2011-10-26 12:24:00,44,3,3,2,8,Loyal Customer
12881.0,1,298.0,2011-03-09 11:44:00,275,1,1,1,3,Lost Customer
12882.0,2,1463.04,2011-11-30 16:18:00,8,4,2,3,9,Loyal Customer
12883.0,4,703.47,2011-11-15 09:32:00,24,3,3,3,9,Loyal Customer
12884.0,1,309.05,2011-09-12 13:10:00,87,2,1,2,5,At Risk Customer
12885.0,3,1175.22,2011-10-07 13:40:00,62,2,3,3,8,Loyal Customer
12886.0,2,1378.4,2011-10-03 10:09:00,67,2,2,3,7,Loyal Customer
12888.0,2,354.12,2011-05-09 16:02:00,213,1,2,2,5,At Risk Customer
12890.0,1,376.71999999999997,2011-11-15 17:26:00,23,3,1,2,6,At Risk Customer
12891.0,3,331.0,2011-06-07 12:31:00,185,1,3,2,6,At Risk Customer
12893.0,1,176.55,2011-11-09 12:34:00,30,3,1,1,5,At Risk Customer
12895.0,2,372.8,2011-10-28 13:51:00,41,3,2,2,7,Loyal Customer
12897.0,2,216.5,2011-05-19 12:13:00,204,1,2,1,4,Lost Customer
12901.0,28,17654.54,2011-12-01 10:07:00,8,4,4,4,12,VIP Customer
12902.0,1,138.68,2011-03-20 12:06:00,264,1,1,1,3,Lost Customer
12904.0,2,496.06,2011-11-21 14:34:00,17,4,2,2,8,Loyal Customer
12906.0,5,2919.81,2011-11-28 09:55:00,11,4,3,4,11,VIP Customer
12908.0,2,750.0,2011-06-16 15:39:00,175,1,2,3,6,At Risk Customer
12909.0,5,2178.67,2011-10-31 12:43:00,39,3,3,4,10,VIP Customer
12910.0,8,3075.04,2011-11-16 14:28:00,22,3,4,4,11,VIP Customer
12912.0,5,1662.3,2011-12-07 08:55:00,2,4,3,4,11,VIP Customer
12913.0,5,2483.63,2011-12-05 12:11:00,4,4,4,4,12,VIP Customer
12915.0,2,363.65,2011-07-14 11:34:00,148,1,2,2,5,At Risk Customer
12916.0,4,2944.95,2011-07-24 10:35:00,138,2,3,4,9,Loyal Customer
12917.0,1,594.0,2011-08-03 16:42:00,127,2,1,2,5,At Risk Customer
12919.0,6,1335.19,2011-12-01 13:47:00,7,4,4,3,11,VIP Customer
12920.0,1,162.78,2011-11-22 15:05:00,16,4,1,1,6,At Risk Customer
12921.0,37,16587.09,2011-11-30 16:22:00,8,4,4,4,12,VIP Customer
12922.0,1,405.38,2011-07-01 15:35:00,160,1,1,2,4,Lost Customer
12923.0,1,172.82,2011-10-06 16:20:00,63,2,1,1,4,Lost Customer
12924.0,4,933.7,2011-09-12 13:55:00,87,2,3,3,8,Loyal Customer
12925.0,2,694.05,2011-12-05 11:11:00,4,4,2,3,9,Loyal Customer
12928.0,5,2062.7000000000003,2011-11-04 14:24:00,34,3,4,4,11,VIP Customer
12929.0,1,117.85,2011-02-01 12:08:00,311,1,1,1,3,Lost Customer
12930.0,2,415.8,2011-09-22 15:18:00,77,2,2,2,6,At Risk Customer
12931.0,15,42055.96,2011-11-18 12:39:00,21,3,4,4,11,VIP Customer
12933.0,3,607.53,2011-11-15 16:38:00,23,3,3,2,8,Loyal Customer
12935.0,7,2160.7,2011-12-07 17:25:00,1,4,4,4,12,VIP Customer
12936.0,4,1063.9,2011-11-22 17:32:00,16,4,3,3,10,VIP Customer
12937.0,4,1504.27,2011-11-24 15:05:00,14,4,3,3,10,VIP Customer
12938.0,1,114.14,2011-11-14 11:21:00,25,3,1,1,5,At Risk Customer
12939.0,8,11581.8,2011-10-06 14:33:00,63,2,4,4,10,VIP Customer
12940.0,2,899.69,2011-10-16 12:09:00,54,2,2,3,7,Loyal Customer
12942.0,3,675.6,2011-07-31 14:39:00,130,2,3,3,8,Loyal Customer
12944.0,2,604.51,2011-11-04 11:04:00,35,3,2,2,7,Loyal Customer
12945.0,1,462.95,2011-02-24 14:15:00,287,1,1,2,4,Lost Customer
12947.0,6,1603.99,2011-07-19 10:06:00,143,1,4,3,8,Loyal Customer
12948.0,7,2064.95,2011-11-23 17:10:00,15,4,4,4,12,VIP Customer
12949.0,8,4167.22,2011-11-09 11:25:00,30,3,4,4,11,VIP Customer
12950.0,3,1843.0,2011-12-07 13:17:00,1,4,3,4,11,VIP Customer
12951.0,6,1064.07,2011-12-01 12:14:00,8,4,4,3,11,VIP Customer
12952.0,4,1387.79,2011-12-04 10:35:00,5,4,3,3,10,VIP Customer
12953.0,1,329.85,2011-11-30 09:24:00,9,4,1,2,7,Loyal Customer
12955.0,11,4757.16,2011-12-08 16:29:00,0,4,4,4,12,VIP Customer
12956.0,1,108.07,2011-02-06 16:08:00,305,1,1,1,3,Lost Customer
12957.0,8,4017.54,2011-11-30 09:53:00,9,4,4,4,12,VIP Customer
12962.0,2,266.39,2011-12-02 15:55:00,6,4,2,1,7,Loyal Customer
12963.0,8,1856.63,2011-12-01 12:55:00,7,4,4,4,12,VIP Customer
12965.0,1,769.8100000000001,2011-09-11 15:31:00,88,2,1,3,6,At Risk Customer
12966.0,1,160.18,2011-11-30 12:38:00,9,4,1,1,6,At Risk Customer
12967.0,2,1660.9,2010-12-16 19:10:00,357,1,2,4,7,Loyal Customer
12968.0,1,135.95,2011-08-19 15:44:00,111,2,1,1,4,Lost Customer
12970.0,4,405.47,2011-12-02 14:30:00,6,4,3,2,9,Loyal Customer
12971.0,86,11189.91,2011-12-06 12:20:00,3,4,4,4,12,VIP Customer
12974.0,1,144.8,2011-05-26 09:33:00,197,1,1,1,3,Lost Customer
12976.0,1,738.6,2011-05-12 09:55:00,211,1,1,3,5,At Risk Customer
12977.0,1,39.239999999999995,2011-07-06 16:40:00,155,1,1,1,3,Lost Customer
12980.0,9,7374.900000000001,2011-07-05 09:34:00,157,1,4,4,9,Loyal Customer
12981.0,2,372.21999999999997,2011-11-10 12:00:00,29,3,2,2,7,Loyal Customer
12982.0,1,390.54,2011-04-11 11:51:00,242,1,1,2,4,Lost Customer
12984.0,1,97.5,2011-11-21 12:37:00,18,3,1,1,5,At Risk Customer
12985.0,2,1239.38,2011-12-09 10:46:00,0,4,2,3,9,Loyal Customer
12987.0,2,558.7,2011-09-27 12:03:00,73,2,2,2,6,At Risk Customer
12988.0,1,505.82,2011-02-20 14:31:00,291,1,1,2,4,Lost Customer
12989.0,15,6924.110000000001,2011-12-06 15:28:00,2,4,4,4,12,VIP Customer
12990.0,3,409.5,2011-11-08 13:01:00,30,3,3,2,8,Loyal Customer
12991.0,2,503.76,2011-11-16 15:34:00,22,3,2,2,7,Loyal Customer
12993.0,4,414.76,2011-11-16 15:49:00,22,3,3,2,8,Loyal Customer
12994.0,3,974.4200000000001,2011-12-05 15:43:00,3,4,3,3,10,VIP Customer
12995.0,1,211.32,2011-09-15 15:44:00,84,2,1,1,4,Lost Customer
12997.0,4,1226.89,2011-11-17 15:47:00,21,3,3,3,9,Loyal Customer
12999.0,3,455.88,2011-05-27 13:24:00,195,1,3,2,6,At Risk Customer
13000.0,3,534.85,2011-08-25 10:43:00,106,2,3,2,7,Loyal Customer
13001.0,13,9785.970000000001,2011-12-05 14:51:00,3,4,4,4,12,VIP Customer
13002.0,1,120.94999999999999,2011-01-25 15:18:00,317,1,1,1,3,Lost Customer
13003.0,3,149.05,2011-08-26 10:50:00,105,2,3,1,6,At Risk Customer
13004.0,18,5655.91,2011-11-28 11:27:00,11,4,4,4,12,VIP Customer
13005.0,2,513.7,2011-06-19 10:53:00,173,1,2,2,5,At Risk Customer
13006.0,1,81.57,2011-10-14 13:49:00,55,2,1,1,4,Lost Customer
13008.0,1,229.46999999999997,2011-01-20 14:24:00,322,1,1,1,3,Lost Customer
13011.0,1,50.550000000000004,2010-12-02 17:22:00,371,1,1,1,3,Lost Customer
13012.0,8,1646.8400000000001,2011-11-30 13:05:00,8,4,4,3,11,VIP Customer
13013.0,13,4810.9400000000005,2011-12-08 15:01:00,0,4,4,4,12,VIP Customer
13014.0,10,3466.2799999999997,2011-11-29 12:27:00,10,4,4,4,12,VIP Customer
13015.0,5,3339.64,2011-10-17 13:19:00,52,2,4,4,10,VIP Customer
13016.0,3,789.89,2011-09-27 14:08:00,72,2,3,3,8,Loyal Customer
13017.0,1,204.0,2011-12-02 15:53:00,6,4,1,1,6,At Risk Customer
13018.0,28,7277.7,2011-11-23 13:28:00,15,4,4,4,12,VIP Customer
13021.0,9,2616.38,2011-12-05 16:37:00,3,4,4,4,12,VIP Customer
13023.0,2,689.9,2011-10-06 16:27:00,63,2,2,3,7,Loyal Customer
13026.0,5,975.36,2011-12-08 16:58:00,0,4,4,3,11,VIP Customer
13027.0,6,6912.0,2011-08-18 09:39:00,113,2,4,4,10,VIP Customer
13028.0,2,661.3199999999999,2011-11-17 11:10:00,22,3,2,2,7,Loyal Customer
13029.0,3,1247.5,2011-11-09 09:13:00,30,3,3,3,9,Loyal Customer
13030.0,2,752.4399999999999,2011-11-28 14:30:00,10,4,2,3,9,Loyal Customer
13032.0,2,1010.18,2011-10-18 15:54:00,51,2,2,3,7,Loyal Customer
13033.0,1,190.55,2010-12-17 14:23:00,356,1,1,1,3,Lost Customer
13034.0,2,642.77,2011-10-16 12:21:00,54,2,2,2,6,At Risk Customer
13035.0,2,921.88,2011-09-27 08:57:00,73,2,2,3,7,Loyal Customer
13037.0,3,881.07,2011-07-24 15:46:00,137,2,3,3,8,Loyal Customer
13038.0,3,908.46,2011-09-20 14:37:00,79,2,3,3,8,Loyal Customer
13040.0,2,676.99,2011-12-01 10:38:00,8,4,2,3,9,Loyal Customer
13043.0,1,516.42,2011-03-11 14:52:00,272,1,1,2,4,Lost Customer
13044.0,1,560.47,2011-02-21 15:20:00,290,1,1,2,4,Lost Customer
13045.0,1,305.28000000000003,2011-09-01 15:04:00,98,2,1,1,4,Lost Customer
13046.0,2,629.31,2011-11-09 08:36:00,30,3,2,2,7,Loyal Customer
13047.0,10,3237.54,2011-11-08 12:06:00,31,3,4,4,11,VIP Customer
13048.0,4,1819.41,2011-11-25 13:23:00,13,4,3,4,11,VIP Customer
13049.0,2,656.6800000000001,2011-10-06 15:31:00,63,2,2,2,6,At Risk Customer
13050.0,17,5836.86,2011-11-25 09:18:00,14,4,4,4,12,VIP Customer
13052.0,1,348.15000000000003,2011-05-11 14:12:00,211,1,1,2,4,Lost Customer
13055.0,3,1214.41,2011-09-22 14:26:00,77,2,3,3,8,Loyal Customer
13058.0,3,271.40000000000003,2011-11-15 12:43:00,24,3,3,1,7,Loyal Customer
13059.0,1,183.4,2011-04-04 10:40:00,249,1,1,1,3,Lost Customer
13060.0,1,307.53,2011-03-31 11:37:00,253,1,1,2,4,Lost Customer
13061.0,1,248.61,2011-09-28 16:04:00,71,2,1,1,4,Lost Customer
13062.0,1,346.98,2011-06-01 15:12:00,190,1,1,2,4,Lost Customer
13064.0,4,1105.59,2011-11-27 12:31:00,12,4,3,3,10,VIP Customer
13065.0,1,205.86,2010-12-01 16:52:00,372,1,1,1,3,Lost Customer
13066.0,2,470.8,2011-11-15 12:57:00,23,3,2,2,7,Loyal Customer
13067.0,1,115.46000000000001,2011-09-18 13:38:00,81,2,1,1,4,Lost Customer
13068.0,2,344.0,2011-11-29 15:00:00,9,4,2,2,8,Loyal Customer
13069.0,24,4431.44,2011-12-09 08:39:00,0,4,4,4,12,VIP Customer
13070.0,1,228.8,2011-05-31 13:45:00,191,1,1,1,3,Lost Customer
13072.0,1,177.15,2011-03-18 08:12:00,266,1,1,1,3,Lost Customer
13075.0,1,919.61,2011-08-02 10:19:00,129,2,1,3,6,At Risk Customer
13077.0,4,728.02,2011-12-08 19:24:00,0,4,3,3,10,VIP Customer
13078.0,26,12627.94,2011-12-06 15:36:00,2,4,4,4,12,VIP Customer
13079.0,5,220.10000000000002,2011-12-05 16:53:00,3,4,4,1,9,Loyal Customer
13080.0,1,58.08,2011-06-13 14:59:00,178,1,1,1,3,Lost Customer
13081.0,11,28337.38,2011-11-28 10:54:00,11,4,4,4,12,VIP Customer
13082.0,9,3613.63,2011-08-05 16:16:00,125,2,4,4,10,VIP Customer
13083.0,2,303.75,2011-12-05 15:01:00,3,4,2,1,7,Loyal Customer
13085.0,2,416.08000000000004,2011-07-05 12:11:00,157,1,2,2,5,At Risk Customer
13089.0,97,58762.08,2011-12-07 09:02:00,2,4,4,4,12,VIP Customer
13090.0,14,8910.82,2011-12-01 12:39:00,8,4,4,4,12,VIP Customer
13091.0,1,345.82,2011-11-11 15:54:00,27,3,1,2,6,At Risk Customer
13092.0,5,477.83,2011-09-30 11:18:00,70,2,4,2,8,Loyal Customer
13093.0,8,7832.47,2011-03-09 12:14:00,275,1,4,4,9,Loyal Customer
13094.0,12,1927.3200000000002,2011-11-18 14:07:00,20,3,4,4,11,VIP Customer
13095.0,1,74.39999999999999,2011-09-30 12:03:00,70,2,1,1,4,Lost Customer
13097.0,10,6003.22,2011-11-07 10:43:00,32,3,4,4,11,VIP Customer
13098.0,28,28882.44,2011-12-08 14:14:00,0,4,4,4,12,VIP Customer
13099.0,1,207.35999999999999,2011-09-01 17:40:00,98,2,1,1,4,Lost Customer
13101.0,1,101.19,2011-04-19 14:37:00,233,1,1,1,3,Lost Customer
13102.0,24,6424.09,2011-12-08 12:52:00,0,4,4,4,12,VIP Customer
13103.0,1,243.94,2011-10-31 09:38:00,39,3,1,1,5,At Risk Customer
13104.0,6,1098.48,2011-12-06 13:10:00,2,4,4,3,11,VIP Customer
13106.0,1,76.5,2011-07-29 15:12:00,132,2,1,1,4,Lost Customer
13107.0,4,1531.6200000000001,2011-10-26 14:52:00,43,3,3,3,9,Loyal Customer
13108.0,1,350.06,2010-12-02 10:35:00,372,1,1,2,4,Lost Customer
13109.0,2,786.54,2011-10-11 10:16:00,59,2,2,3,7,Loyal Customer
13110.0,7,1488.67,2011-11-08 14:30:00,30,3,4,3,10,VIP Customer
13113.0,24,12245.960000000001,2011-12-09 12:49:00,0,4,4,4,12,VIP Customer
13115.0,4,2294.78,2011-11-28 12:38:00,11,4,3,4,11,VIP Customer
13116.0,1,501.14,2011-07-24 14:33:00,137,2,1,2,5,At Risk Customer
13117.0,8,984.91,2011-11-18 12:02:00,21,3,4,3,10,VIP Customer
13118.0,5,1197.81,2011-11-20 12:46:00,19,3,4,3,10,VIP Customer
13120.0,1,30.599999999999998,2011-04-15 10:19:00,238,1,1,1,3,Lost Customer
13121.0,1,283.73,2011-03-15 16:47:00,268,1,1,1,3,Lost Customer
13122.0,2,922.39,2011-09-06 15:53:00,93,2,2,3,7,Loyal Customer
13124.0,3,3756.33,2011-09-11 12:45:00,89,2,3,4,9,Loyal Customer
13126.0,8,2099.64,2011-12-05 10:00:00,4,4,4,4,12,VIP Customer
13127.0,1,259.17,2011-09-23 10:26:00,77,2,1,1,4,Lost Customer
13130.0,1,64.0,2011-09-06 15:30:00,93,2,1,1,4,Lost Customer
13131.0,3,1073.3,2011-11-16 13:21:00,22,3,3,3,9,Loyal Customer
13132.0,1,77.3,2011-03-23 12:44:00,261,1,1,1,3,Lost Customer
13133.0,2,109.8,2011-03-11 10:31:00,273,1,2,1,4,Lost Customer
13134.0,4,1793.58,2011-09-15 10:35:00,85,2,3,4,9,Loyal Customer
13135.0,1,3096.0,2011-05-27 10:52:00,196,1,1,4,6,At Risk Customer
13136.0,5,2607.61,2011-10-14 13:41:00,55,2,4,4,10,VIP Customer
13137.0,8,3603.29,2011-11-29 12:09:00,10,4,4,4,12,VIP Customer
13138.0,6,962.39,2011-11-17 16:51:00,21,3,4,3,10,VIP Customer
13139.0,7,5064.94,2011-11-23 13:54:00,15,4,4,4,12,VIP Customer
13140.0,3,422.47,2011-08-23 15:33:00,107,2,3,2,7,Loyal Customer
13141.0,5,2388.75,2011-09-16 09:54:00,84,2,4,4,10,VIP Customer
13142.0,1,307.09,2011-11-20 16:07:00,18,3,1,2,6,At Risk Customer
13144.0,1,110.95,2011-01-11 11:15:00,332,1,1,1,3,Lost Customer
13145.0,4,618.52,2011-10-31 12:45:00,39,3,3,2,8,Loyal Customer
13146.0,1,228.91,2011-11-13 15:29:00,25,3,1,1,5,At Risk Customer
13147.0,4,712.8000000000001,2011-11-29 13:59:00,9,4,3,3,10,VIP Customer
13148.0,12,3683.26,2011-11-10 15:23:00,28,3,4,4,11,VIP Customer
13149.0,4,1676.06,2011-11-25 13:09:00,13,4,3,4,11,VIP Customer
13151.0,1,1257.8700000000001,2011-02-17 12:29:00,295,1,1,3,5,At Risk Customer
13153.0,1,486.22,2011-12-04 12:14:00,5,4,1,2,7,Loyal Customer
13155.0,4,971.76,2011-11-06 15:41:00,32,3,3,3,9,Loyal Customer
13157.0,4,1741.22,2011-10-21 13:50:00,48,3,3,4,10,VIP Customer
13158.0,4,1201.06,2011-09-06 11:58:00,94,2,3,3,8,Loyal Customer
13159.0,4,1429.35,2011-12-01 11:20:00,8,4,3,3,10,VIP Customer
13160.0,1,91.8,2011-11-17 13:07:00,21,3,1,1,5,At Risk Customer
13161.0,1,112.75,2011-01-30 14:03:00,312,1,1,1,3,Lost Customer
13162.0,4,1688.29,2011-08-09 15:59:00,121,2,3,4,9,Loyal Customer
13165.0,2,1021.48,2011-10-24 15:05:00,45,3,2,3,8,Loyal Customer
13166.0,1,417.2,2011-03-01 15:16:00,282,1,1,2,4,Lost Customer
13167.0,4,791.33,2011-11-21 12:24:00,18,3,3,3,9,Loyal Customer
13168.0,4,1299.59,2011-11-03 12:56:00,35,3,3,3,9,Loyal Customer
13169.0,2,712.88,2011-10-07 12:11:00,63,2,2,3,7,Loyal Customer
13170.0,1,108.81,2011-11-13 12:19:00,26,3,1,1,5,At Risk Customer
13171.0,3,468.41,2011-11-18 10:27:00,21,3,3,2,8,Loyal Customer
13173.0,2,353.65,2011-12-05 15:51:00,3,4,2,2,8,Loyal Customer
13174.0,3,2742.82,2011-11-23 14:35:00,15,4,3,4,11,VIP Customer
13176.0,1,481.49,2011-10-24 15:43:00,45,3,1,2,6,At Risk Customer
13177.0,1,282.45,2011-10-06 09:56:00,64,2,1,1,4,Lost Customer
13178.0,11,5725.47,2011-11-13 16:14:00,25,3,4,4,11,VIP Customer
13182.0,1,121.18,2011-10-25 13:46:00,44,3,1,1,5,At Risk Customer
13183.0,9,3957.78,2011-12-02 10:30:00,7,4,4,4,12,VIP Customer
13184.0,10,1668.95,2011-11-25 12:02:00,14,4,4,4,12,VIP Customer
13185.0,1,71.4,2011-03-17 11:56:00,267,1,1,1,3,Lost Customer
13186.0,3,1575.89,2011-10-31 11:40:00,39,3,3,3,9,Loyal Customer
13187.0,1,236.02,2011-01-06 18:57:00,336,1,1,1,3,Lost Customer
13188.0,1,114.60000000000001,2011-11-28 15:28:00,10,4,1,1,6,At Risk Customer
13189.0,2,260.68,2011-11-21 10:39:00,18,3,2,1,6,At Risk Customer
13192.0,2,911.94,2011-09-05 14:13:00,94,2,2,3,7,Loyal Customer
13193.0,1,112.08,2011-10-09 14:30:00,60,2,1,1,4,Lost Customer
13194.0,1,60.7,2011-07-27 09:01:00,135,2,1,1,4,Lost Customer
13196.0,4,1797.78,2011-11-28 13:54:00,10,4,3,4,11,VIP Customer
13198.0,6,3401.2400000000002,2011-11-29 15:17:00,9,4,4,4,12,VIP Customer
13199.0,38,9817.12,2011-12-06 12:30:00,3,4,4,4,12,VIP Customer
13200.0,4,870.09,2011-11-20 15:35:00,18,3,3,3,9,Loyal Customer
13203.0,4,869.46,2011-11-30 10:45:00,9,4,3,3,10,VIP Customer
13207.0,2,250.26000000000002,2011-11-24 14:52:00,14,4,2,1,7,Loyal Customer
13208.0,6,1217.65,2011-10-12 09:54:00,58,2,4,3,9,Loyal Customer
13209.0,8,5891.61,2011-11-09 13:54:00,29,3,4,4,11,VIP Customer
13210.0,1,353.48,2011-09-07 08:18:00,93,2,1,2,5,At Risk Customer
13211.0,3,1095.42,2011-11-29 14:43:00,9,4,3,3,10,VIP Customer
13212.0,3,786.83,2011-11-20 12:40:00,19,3,3,3,9,Loyal Customer
